"","JarID","ParentTrt","FemaleID","MaleID","JarSeatable","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","DateFixed","mV1","mV2","mV3","AveragemV","JarpH_raw","JarNBSCorrection","JarpHNBS","JarSWCorrection","JarpHSW","Sal1","Sal2","Sal3","SalMean","JarSalinity","JarTemp","mV.x","VINDTATemp","JarDICraw","JarDICCorr","JarDICFromAT","JarATraw","JarATCorr","JarpHNBSout_DICAT","JarpCO2_DICAT","JarHCO3_DICAT","JarCO3_DICAT","JarCO2_DICAT","JarSatCalc_DICAT","JarSatArag_DICAT","JarATCalc_NBS","JarpCO2_NBS","JarHCO3_NBS","JarCO3_NBS","JarCO2_NBS","JarSatCalcite_NBS","JarSatArg_NBS","JarATCalc_SW","JarpCO2_SW","JarHCO3_SW","JarCO3_SW","JarCO2_SW","JarSatCalcite_SW","JarSatArg_SW","AbnormalCount","FertNormalCount","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PropAbnormal","SedgewickAreauL","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","DateCross","LarvaeDNAAgeHours","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultTotalWeight","AdultWidth","TrtTankOrder","DateSampGonadMantle","Date","mV_1","mV_2","mV_3","mV_mean","salinity_1","salinity_2","salinity_3","sal_mean","pH_batch","pH_meas","NBScorr","pHNBS","Swcorr","pHSW","salinity_batch","Salinity","temperature","mV.y","VindtaTemp","DIC_raw","DIC_corr","DIC_fromAlk","Alk_raw","Alk_corr","AT_Calc_NBS","pCO2_NBS","HCO3_NBS","CO3_NBS","CO2_NBS","SatCalcite_NBS","SatArag_NBS","AT_Calc_SW","pCO2_SW","HCO3_SW","CO3_SW","CO2_SW","SatCalcite_SW","SatArag_SW","pCO2_ATDIC","HCO3_ATDIC","CO3_ATDIC","CO2_ATDIC","SatCalcite_ATDIC","SatArag_ATDIC","EggDiamum","DateCount","Filter100um1","Filter100um2","Filter10um1","Filter10um2","Filter20um1","Filter20um2","Filter20um3","Filter20umPercDiff","NumPhotos","NumSWR","PercentAbnormal","SWRAbnormal","SWRD","SWRFacingAway","SWRFacingAwayAbnormal","SWRRound","SWRTotal","SWRUnsure","Total1mL","TotalLarvae","OrigTotalLarvae","GrowthPerDay","MajMinRat","PerimDiamRat","fit","upr","lwr"
"140","J147_B1","2600","EF07_B1","EM02_B1","4",234963.8,2971.6800536,1.0134067735,585.67796376,65.865717922,0.4161685323,0.7725492467,0.8656552957,14.5,577.29122127,248.79760002,88.036199828,78.15395402,511.39970156,518.58877571,1845.1538,207.50717499,8.892,0.9907072488,20180713,-34,-34,-34,-34,6.982791587,0.1373629,7.120154487,0.0537507,7.036542287,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.890869,3450.07575,1230.21957,7.305129749,124.1157035,0.193020543,0.118039646,1266.569214,3011.321837,1244.74053,8.568243304,108.3316296,0.226395291,0.138449616,2,88,25,448.9795918,2.216136364,2.2,0.92631579,0.022222222,196,33673,5298,13.29681818,5,20180710,77.3,3,20180607,20180605,20180615,3.4,93.6,2.5,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,61.174710018,20190111,NA,NA,0,0,NA,NA,NA,0,26,1,NA,0,0,0,0,0,103,0,0,NA,103,1.56366930133333,1.113563071627,3.15274727582582,65.6421020333762,69.7680653347931,62.1361955193815
"141","J148_B1","2600","EF05_B1","EM06_B1","4",225225.4,2848.5146596,1.0190972087,581.00633199,65.34034323,0.5055430235,0.7723877964,0.8629570361,8.2,578.22196663,240.99581152,85.883657971,76.30630439,492.81779341,495.81052916,1809.024,203.44399459,8.892,0.9896154383,20180713,-33,-34,-33,-33.33333333,6.971319312,0.1373629,7.108682212,0.0537507,7.025070012,20,19.9,20,19.96666667,19.90766667,19.1,223.25,25.129,1383.25,1384.775849,1576.53784,1539.32,1552.088639,8.328056535,218.3578421,1256.421888,120.5030956,7.85086875,3.18,1.95,1266.692993,3595.2,1248.3,7.2,129.3,0.19090162,0.116749278,1284.969727,3138.804369,1263.445782,8.477054612,112.8530164,0.224001197,0.136991913,2,41,25,410,2.426829268,2.4,0.146428571,0.046511628,100,30750,4346,14.56097561,237,20180710,76.5,1,20180607,20180605,20180615,3.6,67.91,2.45,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,59.7795940951724,20190114,NA,NA,0,0,NA,NA,NA,0,25,1,NA,0,0,0,0,0,187,0,0,NA,187,1.85358304494253,1.16713480037721,3.11530500143282,65.2897631711697,69.1427455930592,61.4294293319844
"142","J149_B1","2600","EF05_B1","EM06_B1","4",320762.3,4056.8075971,1.0201896726,690.00941107,77.59889913,0.5230486561,0.7559848092,0.8666727474,7.1,693.09006612,286.31805925,102.864401996,91.312322651,577.62862977,590.03623895,2155.6526,242.42606839,8.892,0.9918838803,20180713,-74,-74,-75,-74.33333333,7.676864245,0.1379609,7.814825145,0.0539847,7.730848945,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326.489014,698.5624943,1234.180956,36.42279636,25.10436707,0.96186126,0.588547641,1338.474731,602.0768961,1231.963196,42.10797676,21.63694662,1.111996761,0.680413171,2,41,25,410,2.426829268,2.4,0.146428571,0.046511628,100,30750,4346,14.56097561,237,20180710,76.5,1,20180607,20180605,20180615,3.6,67.91,2.45,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,59.7795940951724,20190114,NA,NA,0,0,NA,NA,NA,0,33,1,NA,0,0,0,0,0,457,0,0,NA,457,5.93976834494253,1.17523013501998,3.12425208654211,76.6720349235568,80.5093045204602,73.007158291922
"143","J152_B1","2600","EF06_B1","EM06_B1","4",219714.6,2778.8173937,1.0166544403,567.32164697,63.801354812,0.4544164475,0.7688146478,0.8656714758,8.6,564.32799821,238.89827042,85.031040107,75.47068155,491.09495636,495.11316433,1782.6304,200.4757535,8.892,0.9902438469,20180713,-34,-35,-34,-34.33333333,6.988527725,0.1373629,7.125890625,0.0537507,7.042278425,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.542236,3408.638862,1231.604788,7.410594471,122.6250207,0.195807196,0.119743793,1268.073853,2974.669568,1245.936833,8.690497151,107.0130724,0.229625556,0.14042505,2,81,25,540,1.842592593,1.9,0.880434783,0.024096386,150,40500,7344,11.05555556,9,20180710,8,2,20180607,20180605,20180615,2.95,51.19,2.42,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,61.9313635438889,20190115,NA,NA,0,0,NA,NA,NA,0,33,1,NA,0,0,0,0,0,164,0,0,NA,164,0.623330422703703,1.1401894175559,3.14520208363086,64.4435112264863,68.3234104796036,60.5181472273274
"144","J153_B1","400","CF05_B1","CM01_B1","4",311498.3,3939.6421272,1.0200119592,675.2134829,75.934939596,0.5085393269,0.7685475236,0.8620186734,8.3,680.10757901,282.70418162,101.017146278,89.636475499,571.05993326,585.01439999,2130.392,239.58524515,8.892,0.9897225405,20180713,-75,-75,-75,-75,7.68833652,0.1379609,7.82629742,0.0539847,7.74232122,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328.599976,680.1829729,1233.875766,37.38849483,24.44385887,0.987363639,0.604152141,1340.705566,586.1260746,1231.428067,43.21633391,21.06371906,1.141266502,0.698322861,8,101,25,505,1.97029703,2,0.901785714,0.073394495,200,37875,6565,11.82178218,3,20180710,76.8,1,20180607,20180605,20180615,2.6,38.32,1.9,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.9116862514815,20190115,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,327,0,0,NA,327,5.0077511148395,1.16299109428706,3.15527612953908,75.9192325122175,79.429615012191,72.1673427347608
"145","J154_B1","400","CF05_B1","CM02_B1","4",319824.7,4044.9493994,1.0210045234,687.30781716,77.295076154,0.5122022341,0.7839611459,0.8586861268,8.3,690.48693587,285.90706882,102.18288172,90.684196312,578.75337488,591.93851704,2163.1758,243.27213225,8.892,0.9883011076,20180713,-74,-74,-75,-74.33333333,7.676864245,0.1379609,7.814825145,0.0539847,7.730848945,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326.489014,698.5624943,1234.180956,36.42279636,25.10436707,0.96186126,0.588547641,1338.474731,602.0768961,1231.963196,42.10797676,21.63694662,1.111996761,0.680413171,0,90,25,450,2.211111111,2.2,0.97826087,0,200,33750,5310,13.26666667,2,20180710,76.5,1,20180607,20180605,20180615,2.6,38.32,1.9,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.9116862514815,20190116,NA,NA,0,0,NA,NA,NA,0,32,1,NA,0,0,0,0,0,423,0,0,NA,423,5.46112996750617,1.16711882728892,3.14789213231664,76.7474722728032,80.4404604972592,72.7068585409288
"146","J155_B1","400","CF03_B1","CM03_B1","4",215916.8,2730.7851159,1.0143776184,565.6331655,63.611467105,0.4442735018,0.759373391,0.8489023506,6.3,554.29180394,237.06831322,83.396677825,73.804384148,489.45684253,493.88788591,1782.8992,200.5059829,8.892,0.9836133397,20180713,-34,-34,-34,-34,6.982791587,0.1373629,7.120154487,0.0537507,7.036542287,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.890869,3450.07575,1230.21957,7.305129749,124.1157035,0.193020543,0.118039646,1266.569214,3011.321837,1244.74053,8.568243304,108.3316296,0.226395291,0.138449616,5,125,25,416.6666667,2.388,2.4,0.939849624,0.038461538,300,31250,4417,14.328,3,20180710,7.9,1,20180607,20180605,20180615,2.7,50.84,2.13,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,68.5560016003846,20190116,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,129,0,0,NA,129,-1.64817816512821,1.1235258769421,3.15051812097137,64.0047549837976,67.7435203265284,60.277352635806
"147","J156_B1","400","CF04_B1","CM04_B1","4",210293.9,2659.670077,1.0202194268,564.36815249,63.469202934,0.5184083839,0.7629616781,0.8594087408,6.4,559.74839278,229.68882291,82.595058147,73.401874759,470.94566045,476.54247219,1747.6292,196.53949616,8.892,0.9881232916,20180713,-34,-34,-34,-34,6.982791587,0.1373629,7.120154487,0.0537507,7.036542287,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.890869,3450.07575,1230.21957,7.305129749,124.1157035,0.193020543,0.118039646,1266.569214,3011.321837,1244.74053,8.568243304,108.3316296,0.226395291,0.138449616,4,105,25,2100,0.473809524,0.5,0.913043478,0.036697248,50,157500,46200,2.842857143,6,20180710,7.8,3,20180607,20180605,20180615,3.93,92.53,2.9,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,61.8794002406667,20190117,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,187,0,0,NA,187,0.52993423111111,1.17358774545285,3.0990359337331,63.8298481595667,67.6582111494399,60.0631917658408
"148","J157_B1","400","CF04_B1","CM04_B1","4",315363.5,3988.5268393,1.018528566,677.47683169,76.189477248,0.4978596626,0.7783940383,0.8577753035,7.2,681.9320516,285.39854674,101.677112686,90.133865319,577.33422953,590.50746021,2149.1858,241.69880791,8.892,0.9884449877,20180713,-74,-74,-74,-74,7.671128107,0.1379609,7.809089007,0.0539847,7.725112807,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325.440186,707.9289196,1234.318257,35.94889289,25.44096999,0.949346313,0.580889943,1337.36853,610.2058812,1232.215027,41.56401384,21.92907943,1.097631668,0.671623399,4,105,25,2100,0.473809524,0.5,0.913043478,0.036697248,50,157500,46200,2.842857143,6,20180710,7.8,3,20180607,20180605,20180615,3.93,92.53,2.9,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,61.8794002406667,20190117,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,475,0,0,NA,475,4.77002566911111,1.15526974669718,3.17270582448874,75.8424879931509,79.686900832897,72.0900772575606
"149","J158_B1","2600","EF03_B1","EM04_B1","4",224054.4,2833.7045597,1.0281423533,597.26864254,67.169213062,0.5817769301,0.7600850133,0.858030238,6.3,593.25787193,236.19970681,85.33418277,75.983457702,480.92382603,480.71265318,1810.8098,203.64482681,8.892,0.9902355679,20180713,-34,-34,-34,-34,7.017045455,0.1373629,7.154408355,0.0537507,7.070796155,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.547852,3209.184841,1238.234556,7.956139879,115.4497069,0.210221925,0.128558967,1275.376953,2798.377678,1251.646549,9.32284334,100.6710111,0.246333788,0.15064279,1,80,25,1600,0.621875,0.6,0.842105263,0.012345679,50,120000,34240,3.73125,14,20180710,77,1,20180607,20180605,20180615,2.25,43.08,2.2,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,62.4215476514815,20190117,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,149,0,0,NA,149,1.58255513683951,1.23646329373355,3.0323308950255,66.6810329847289,70.5148201817098,62.6912627161711
"150","J159_B1","2600","EF03_B1","EM04_B1","4",306360.1,3874.6572808,1.0208901471,671.06348199,75.468227844,0.5194947209,0.7692946193,0.8674826822,7.3,676.83525366,280.19456929,100.415848548,89.196603771,564.87474143,577.42442678,2105.415,236.77631578,8.892,0.991403985,20180713,-74,-74,-73,-73.66666667,7.665391969,0.1375929,7.802984869,0.0538407,7.719232669,20,20,20,20,19.941,19,222.05,25.162001,1380.64,1382.16297,1559.962321,1523.68,1534.792035,8.289096321,239.7718907,1263.043478,110.4754271,8.644005913,2.92,1.78,1411.024902,765.7,1316.9,37.6,27.6,0.993252623,0.607420922,1423.484375,659.9320876,1314.871199,43.50052878,23.79118274,1.148812662,0.702553237,1,80,25,1600,0.621875,0.6,0.842105263,0.012345679,50,120000,34240,3.73125,14,20180710,77,1,20180607,20180605,20180615,2.25,43.08,2.2,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,62.4215476514815,20190117,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,314,0,0,NA,314,4.34889339750617,1.17370862335241,3.13708053161686,75.2487099495175,79.1930657686215,71.3695601199517
"151","J160_B1","2600","EF08_B1","EM03_B1","4",217657.4,2752.7991721,1.0173760794,570.97589211,64.212313553,0.4964952898,0.748199141,0.8726745772,5.6,566.01545504,238.65436843,84.902440807,75.344490602,482.50634926,490.11669503,1769.636,199.01439498,8.892,0.9920299367,20180713,-34,-34,-34,-34,7.017045455,0.1373629,7.154408355,0.0537507,7.070796155,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.547852,3209.184841,1238.234556,7.956139879,115.4497069,0.210221925,0.128558967,1275.376953,2798.377678,1251.646549,9.32284334,100.6710111,0.246333788,0.15064279,0,80,25,533.3333333,1.865625,1.9,0.898876405,0,150,40000,7253,11.19375,9,20180710,77.1,3,20180607,20180605,20180615,2.68,48.24,2.1,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,61.7675126286207,20190118,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,131,0,0,NA,131,0.814933641459771,1.15598819454062,3.09946378738087,64.4104886897523,67.9963372806564,60.3026083230702
"152","J161_B1","2600","EF08_B1","EM03_B1","4",313999.7,3971.2783216,1.0174949456,677.19365817,76.157631372,0.4988916086,0.7927649625,0.8712292704,8.1,679.81968908,285.37667243,101.979697031,90.460145258,575.27830034,588.82863482,2127.149,239.22053531,8.892,0.9922467417,20180713,-76,-76,-76,-76,7.705544933,0.1379609,7.843505833,0.0539847,7.759529633,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331.802246,653.4748348,1233.341192,38.88288439,23.48404367,1.026827809,0.628299641,1344.099976,562.9519568,1230.54628,44.93093325,20.23090658,1.186546021,0.72602868,0,80,25,533.3333333,1.865625,1.9,0.898876405,0,150,40000,7253,11.19375,9,20180710,77.1,3,20180607,20180605,20180615,2.68,48.24,2.1,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,61.7675126286207,20190118,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,361,0,0,NA,361,4.7967062477931,1.15532403590614,3.14077216430286,75.8854324545403,79.7080927916986,72.1562781512225
"153","J162_B1","2600","EF06_B1","EM01_B1","4",324263.5,4101.0886575,1.0193257324,688.10819059,77.38508666,0.5203336541,0.7694727217,0.869519045,7,696.2042933,287.59521166,103.62744911,91.96334556,580.08570428,593.67471925,2164.3458,243.40371121,8.892,0.9918739739,20180713,-74,-74,-74,-74,7.698863636,0.1379609,7.836824536,0.0539847,7.752848336,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330.553589,663.7242686,1233.55973,38.29601083,23.85237943,1.011329522,0.618816485,1342.775024,571.8435751,1230.899944,44.25772916,20.55044628,1.168767898,0.715150529,1,101,25,726.618705,1.369356436,1.4,0.848739496,0.009803922,139,54496,12062,8.216138614,17,20180710,77.5,2,20180607,20180605,20180615,2.95,51.19,2.42,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,61.9313635438889,20190118,NA,NA,0,0,NA,NA,NA,0,30,1,NA,0,0,0,0,0,273,0,0,NA,273,5.1512410387037,1.17330100879997,3.14551393985746,77.1042108128726,80.799271363073,73.4515350727473
