pHLogSN,Site,LogIntMin,DateTimeGMT,TempF,mV,pH,CalibpH,Buffer,CuOn
20430933,BARN,0.016,2019-09-03 12:54:12,70.56,19.08,6.31,,,N
20430933,BARN,0.016,2019-09-03 12:54:13,70.56,19.44,6.30,,,N
20430933,BARN,0.016,2019-09-03 12:54:14,70.56,19.80,6.30,,,N
20430933,BARN,0.016,2019-09-03 12:54:15,70.56,20.16,6.29,,,N
20430933,BARN,0.016,2019-09-03 12:54:16,70.56,20.50,6.28,,,N
20430933,BARN,0.016,2019-09-03 12:54:17,70.56,20.84,6.28,,,N
20430933,BARN,0.016,2019-09-03 12:54:18,70.56,21.20,6.27,,,N
20430933,BARN,0.016,2019-09-03 12:54:19,70.56,21.55,6.26,,,N
20430933,BARN,0.016,2019-09-03 12:54:20,70.56,21.89,6.26,,,N
20430933,BARN,0.016,2019-09-03 12:54:21,70.56,22.25,6.25,,,N
20430933,BARN,0.016,2019-09-03 12:54:22,70.56,22.58,6.24,,,N
20430933,BARN,0.016,2019-09-03 12:54:23,70.56,22.92,6.24,,,N
20430933,BARN,0.016,2019-09-03 12:54:24,70.56,23.25,6.23,,,N
20430933,BARN,0.016,2019-09-03 12:54:25,70.56,23.59,6.23,,,N
20430933,BARN,0.016,2019-09-03 12:54:26,70.56,23.94,6.22,,,N
20430933,BARN,0.016,2019-09-03 12:54:27,70.56,24.27,6.21,,,N
20430933,BARN,0.016,2019-09-03 12:54:28,70.56,24.59,6.21,,,N
20430933,BARN,0.016,2019-09-03 12:54:29,70.56,24.92,6.20,,,N
20430933,BARN,0.016,2019-09-03 12:54:30,70.56,25.27,6.20,,,N
20430933,BARN,0.016,2019-09-03 12:54:31,70.56,25.59,6.19,,,N
20430933,BARN,0.016,2019-09-03 12:54:32,70.56,25.86,6.18,,,N
20430933,BARN,0.016,2019-09-03 12:54:33,70.56,26.25,6.18,,,N
20430933,BARN,0.016,2019-09-03 12:54:34,70.56,26.56,6.17,,,N
20430933,BARN,0.016,2019-09-03 12:54:35,70.56,26.89,6.17,,,N
20430933,BARN,0.016,2019-09-03 12:54:36,70.56,27.20,6.16,,,N
20430933,BARN,0.016,2019-09-03 12:54:37,70.56,27.53,6.15,,,N
20430933,BARN,0.016,2019-09-03 12:54:38,70.56,27.86,6.15,,,N
20430933,BARN,0.016,2019-09-03 12:54:39,70.56,28.17,6.14,,,N
20430933,BARN,0.016,2019-09-03 12:54:40,70.56,28.49,6.14,,,N
20430933,BARN,0.016,2019-09-03 12:54:41,70.56,28.80,6.13,,,N
20430933,BARN,0.016,2019-09-03 12:54:42,70.56,29.11,6.13,,,N
20430933,BARN,0.016,2019-09-03 12:54:43,70.56,29.42,6.12,,,N
20430933,BARN,0.016,2019-09-03 12:54:44,70.56,29.74,6.11,,,N
20430933,BARN,0.016,2019-09-03 12:54:45,70.56,30.05,6.11,,,N
20430933,BARN,0.016,2019-09-03 12:54:46,70.56,30.34,6.10,,,N
20430933,BARN,0.016,2019-09-03 12:54:47,70.56,30.66,6.10,,,N
20430933,BARN,0.016,2019-09-03 12:54:48,70.56,30.95,6.09,,,N
20430933,BARN,0.016,2019-09-03 12:54:49,70.56,31.27,6.09,,,N
20430933,BARN,0.016,2019-09-03 12:54:50,70.56,31.56,6.08,,,N
20430933,BARN,0.016,2019-09-03 12:54:51,70.56,31.86,6.08,,,N
20430933,BARN,0.016,2019-09-03 12:54:52,70.56,32.16,6.07,,,N
20430933,BARN,0.016,2019-09-03 12:54:53,70.56,32.44,6.06,,,N
20430933,BARN,0.016,2019-09-03 12:54:54,70.56,32.74,6.06,,,N
20430933,BARN,0.016,2019-09-03 12:54:55,70.56,33.03,6.05,,,N
20430933,BARN,0.016,2019-09-03 12:54:56,70.56,33.33,6.05,,,N
20430933,BARN,0.016,2019-09-03 12:54:57,70.56,33.61,6.04,,,N
20430933,BARN,0.016,2019-09-03 12:54:58,70.56,33.91,6.04,,,N
20430933,BARN,0.016,2019-09-03 12:54:59,70.56,34.19,6.03,,,N
20430933,BARN,0.016,2019-09-03 12:55:00,70.56,34.49,6.03,,,N
20430933,BARN,0.016,2019-09-03 12:55:01,70.56,34.77,6.02,,,N
20430933,BARN,0.016,2019-09-03 12:55:02,70.56,35.05,6.02,,,N
20430933,BARN,0.016,2019-09-03 12:55:03,70.56,35.33,6.01,,,N
20430933,BARN,0.016,2019-09-03 12:55:04,70.56,35.59,6.01,,,N
20430933,BARN,0.016,2019-09-03 12:55:05,70.56,35.88,6.00,,,N
20430933,BARN,0.016,2019-09-03 12:55:06,70.56,36.16,6.00,,,N
20430933,BARN,0.016,2019-09-03 12:55:07,70.56,36.42,5.99,,,N
20430933,BARN,0.016,2019-09-03 12:55:08,70.56,36.70,5.99,,,N
20430933,BARN,0.016,2019-09-03 12:55:09,70.56,36.97,5.98,,,N
20430933,BARN,0.016,2019-09-03 12:55:10,70.56,37.25,5.98,,,N
20430933,BARN,0.016,2019-09-03 12:55:11,70.56,37.52,5.97,,,N
20430933,BARN,0.016,2019-09-03 12:55:12,70.56,37.78,5.97,,,N
20430933,BARN,0.016,2019-09-03 12:55:13,70.56,38.06,5.96,,,N
20430933,BARN,0.016,2019-09-03 12:55:14,70.56,38.31,5.96,,,N
20430933,BARN,0.016,2019-09-03 12:55:15,70.56,38.58,5.95,,,N
20430933,BARN,0.016,2019-09-03 12:55:16,70.56,38.84,5.95,,,N
20430933,BARN,0.016,2019-09-03 12:55:17,70.56,39.09,5.94,,,N
20430933,BARN,0.016,2019-09-03 12:55:18,70.56,39.36,5.94,,,N
20430933,BARN,0.016,2019-09-03 12:55:19,70.56,39.63,5.93,,,N
20430933,BARN,0.016,2019-09-03 12:55:20,70.56,39.88,5.93,,,N
20430933,BARN,0.016,2019-09-03 12:55:21,70.56,40.13,5.92,,,N
20430933,BARN,0.016,2019-09-03 12:55:22,70.56,40.39,5.92,,,N
20430933,BARN,0.016,2019-09-03 12:55:23,70.56,40.64,5.91,,,N
20430933,BARN,0.016,2019-09-03 12:55:24,70.56,40.89,5.91,,,N
20430933,BARN,0.016,2019-09-03 12:55:25,70.56,41.13,5.91,,,N
20430933,BARN,0.016,2019-09-03 12:55:26,70.56,41.38,5.90,,,N
20430933,BARN,0.016,2019-09-03 12:55:27,70.56,41.63,5.90,,,N
20430933,BARN,0.016,2019-09-03 12:55:28,70.56,41.88,5.89,,,N
20430933,BARN,0.016,2019-09-03 12:55:29,70.56,42.13,5.89,,,N
20430933,BARN,0.016,2019-09-03 12:55:30,70.56,42.36,5.88,,,N
20430933,BARN,0.016,2019-09-03 12:55:31,70.56,42.61,5.88,,,N
20430933,BARN,0.016,2019-09-03 12:55:32,70.56,42.85,5.87,,,N
20430933,BARN,0.016,2019-09-03 12:55:33,70.56,43.08,5.87,,,N
20430933,BARN,0.016,2019-09-03 12:55:34,70.56,43.33,5.87,,,N
20430933,BARN,0.016,2019-09-03 12:55:35,70.56,43.56,5.86,,,N
20430933,BARN,0.016,2019-09-03 12:55:36,70.56,43.80,5.86,,,N
20430933,BARN,0.016,2019-09-03 12:55:37,70.56,44.02,5.85,,,N
20430933,BARN,0.016,2019-09-03 12:55:38,70.56,44.27,5.85,,,N
20430933,BARN,0.016,2019-09-03 12:55:39,70.56,44.49,5.84,,,N
20430933,BARN,0.016,2019-09-03 12:55:40,70.56,44.72,5.84,,,N
20430933,BARN,0.016,2019-09-03 12:55:41,70.56,44.94,5.84,,,N
20430933,BARN,0.016,2019-09-03 12:55:42,70.56,45.17,5.83,,,N
20430933,BARN,0.016,2019-09-03 12:55:43,70.56,45.41,5.83,,,N
20430933,BARN,0.016,2019-09-03 12:55:44,70.56,45.63,5.82,,,N
20430933,BARN,0.016,2019-09-03 12:55:45,70.56,45.85,5.82,,,N
20430933,BARN,0.016,2019-09-03 12:55:46,70.56,46.06,5.82,,,N
20430933,BARN,0.016,2019-09-03 12:55:47,70.56,46.30,5.81,,,N
20430933,BARN,0.016,2019-09-03 12:55:48,70.56,46.53,5.81,,,N
20430933,BARN,0.016,2019-09-03 12:55:49,70.56,46.74,5.80,,,N
20430933,BARN,0.016,2019-09-03 12:55:50,70.56,46.95,5.80,,,N
20430933,BARN,0.016,2019-09-03 12:55:51,70.56,47.17,5.80,,,N
20430933,BARN,0.016,2019-09-03 12:55:52,70.56,47.39,5.79,,,N
20430933,BARN,0.016,2019-09-03 12:55:53,70.56,47.61,5.79,,,N
20430933,BARN,0.016,2019-09-03 12:55:54,70.56,47.83,5.78,,,N
20430933,BARN,0.016,2019-09-03 12:55:55,70.56,48.03,5.78,,,N
20430933,BARN,0.016,2019-09-03 12:55:56,70.56,48.25,5.78,,,N
20430933,BARN,0.016,2019-09-03 12:55:57,70.56,48.47,5.77,,,N
20430933,BARN,0.016,2019-09-03 12:55:58,70.56,48.67,5.77,,,N
20430933,BARN,0.016,2019-09-03 12:55:59,70.56,48.89,5.76,,,N
20430933,BARN,0.016,2019-09-03 12:56:00,70.56,49.10,5.76,,,N
20430933,BARN,0.016,2019-09-03 12:56:01,70.56,49.28,5.76,,,N
20430933,BARN,0.016,2019-09-03 12:56:02,70.56,49.52,5.75,,,N
20430933,BARN,0.016,2019-09-03 12:56:03,70.56,49.72,5.75,,,N
20430933,BARN,0.016,2019-09-03 12:56:04,70.56,49.92,5.75,,,N
20430933,BARN,0.016,2019-09-03 12:56:05,70.56,50.13,5.74,,,N
20430933,BARN,0.016,2019-09-03 12:56:06,70.56,50.35,5.74,,,N
20430933,BARN,0.016,2019-09-03 12:56:07,70.56,50.53,5.73,,,N
20430933,BARN,0.016,2019-09-03 12:56:08,70.56,50.75,5.73,,,N
20430933,BARN,0.016,2019-09-03 12:56:09,70.56,50.94,5.73,,,N
20430933,BARN,0.016,2019-09-03 12:56:10,70.56,51.14,5.72,,,N
20430933,BARN,0.016,2019-09-03 12:56:11,70.56,51.35,5.72,,,N
20430933,BARN,0.016,2019-09-03 12:56:12,70.56,51.55,5.72,,,N
20430933,BARN,0.016,2019-09-03 12:56:13,70.56,51.75,5.71,,,N
20430933,BARN,0.016,2019-09-03 12:56:14,70.56,51.94,5.71,,,N
20430933,BARN,0.016,2019-09-03 12:56:15,70.56,52.14,5.70,,,N
20430933,BARN,0.016,2019-09-03 12:56:16,70.56,52.35,5.70,,,N
20430933,BARN,0.016,2019-09-03 12:56:17,70.56,52.53,5.70,,,N
20430933,BARN,0.016,2019-09-03 12:56:18,70.56,52.72,5.69,,,N
20430933,BARN,0.016,2019-09-03 12:56:19,70.56,52.92,5.69,,,N
20430933,BARN,0.016,2019-09-03 12:56:20,70.56,53.11,5.69,,,N
20430933,BARN,0.016,2019-09-03 12:56:21,70.56,53.30,5.68,,,N
20430933,BARN,0.016,2019-09-03 12:56:22,70.56,53.50,5.68,,,N
20430933,BARN,0.016,2019-09-03 12:56:23,70.56,53.69,5.68,,,N
20430933,BARN,0.016,2019-09-03 12:56:24,70.56,53.86,5.67,,,N
20430933,BARN,0.016,2019-09-03 12:56:25,70.56,54.06,5.67,,,N
20430933,BARN,0.016,2019-09-03 12:56:26,70.56,54.25,5.67,,,N
20430933,BARN,0.016,2019-09-03 12:56:27,70.56,54.44,5.66,,,N
20430933,BARN,0.016,2019-09-03 12:56:28,70.56,54.63,5.66,,,N
20430933,BARN,0.016,2019-09-03 12:56:29,70.56,54.81,5.66,,,N
20430933,BARN,0.016,2019-09-03 12:56:30,70.56,54.99,5.65,,,N
20430933,BARN,0.016,2019-09-03 12:56:31,70.56,55.17,5.65,,,N
20430933,BARN,0.016,2019-09-03 12:56:32,70.56,55.36,5.65,,,N
20430933,BARN,0.016,2019-09-03 12:56:33,70.56,55.53,5.64,,,N
20430933,BARN,0.016,2019-09-03 12:56:34,70.56,55.72,5.64,,,N
20430933,BARN,0.016,2019-09-03 12:56:35,70.56,55.91,5.64,,,N
20430933,BARN,0.016,2019-09-03 12:56:36,70.56,56.08,5.63,,,N
20430933,BARN,0.016,2019-09-03 12:56:37,70.56,56.25,5.63,,,N
20430933,BARN,0.016,2019-09-03 12:56:38,70.56,56.42,5.63,,,N
20430933,BARN,0.016,2019-09-03 12:56:39,70.56,56.61,5.62,,,N
20430933,BARN,0.016,2019-09-03 12:56:40,70.56,56.78,5.62,,,N
20430933,BARN,0.016,2019-09-03 12:56:41,70.56,56.95,5.62,,,N
20430933,BARN,0.016,2019-09-03 12:56:42,70.56,57.13,5.61,,,N
20430933,BARN,0.016,2019-09-03 12:56:43,70.56,57.30,5.61,,,N
20430933,BARN,0.016,2019-09-03 12:56:44,70.56,57.47,5.61,,,N
20430933,BARN,0.016,2019-09-03 12:56:45,70.56,57.64,5.60,,,N
20430933,BARN,0.016,2019-09-03 12:56:46,70.56,57.83,5.60,,,N
20430933,BARN,0.016,2019-09-03 12:56:47,70.56,57.99,5.60,,,N
20430933,BARN,0.016,2019-09-03 12:56:48,70.56,58.16,5.59,,,N
20430933,BARN,0.016,2019-09-03 12:56:49,70.56,58.31,5.59,,,N
20430933,BARN,0.016,2019-09-03 12:56:50,70.56,58.49,5.59,,,N
20430933,BARN,0.016,2019-09-03 12:56:51,70.56,58.66,5.59,,,N
20430933,BARN,0.016,2019-09-03 12:56:52,70.56,58.81,5.58,,,N
20430933,BARN,0.016,2019-09-03 12:56:53,70.56,58.99,5.58,,,N
20430933,BARN,0.016,2019-09-03 12:56:54,70.56,59.14,5.58,,,N
20430933,BARN,0.016,2019-09-03 12:56:55,70.56,59.31,5.57,,,N
20430933,BARN,0.016,2019-09-03 12:56:56,70.56,59.47,5.57,,,N
20430933,BARN,0.016,2019-09-03 12:56:57,70.56,59.63,5.57,,,N
20430933,BARN,0.016,2019-09-03 12:56:58,70.56,59.80,5.56,,,N
20430933,BARN,0.016,2019-09-03 12:56:59,70.56,59.95,5.56,,,N
20430933,BARN,0.016,2019-09-03 12:57:00,70.56,60.11,5.56,,,N
20430933,BARN,0.016,2019-09-03 12:57:01,70.56,60.27,5.56,,,N
20430933,BARN,0.016,2019-09-03 12:57:02,70.56,60.42,5.55,,,N
20430933,BARN,0.016,2019-09-03 12:57:03,70.56,60.58,5.55,,,N
20430933,BARN,0.016,2019-09-03 12:57:04,70.56,60.74,5.55,,,N
20430933,BARN,0.016,2019-09-03 12:57:05,70.56,60.89,5.54,,,N
20430933,BARN,0.016,2019-09-03 12:57:06,70.56,61.05,5.54,,,N
20430933,BARN,0.016,2019-09-03 12:57:07,70.56,61.20,5.54,,,N
20430933,BARN,0.016,2019-09-03 12:57:08,70.56,61.36,5.54,,,N
20430933,BARN,0.016,2019-09-03 12:57:09,70.56,61.52,5.53,,,N
20430933,BARN,0.016,2019-09-03 12:57:10,70.56,61.67,5.53,,,N
20430933,BARN,0.016,2019-09-03 12:57:11,70.56,61.75,5.53,,,N
20430933,BARN,0.016,2019-09-03 12:57:12,70.56,61.94,5.53,,,N
20430933,BARN,0.016,2019-09-03 12:57:13,70.56,62.10,5.52,,,N
20430933,BARN,0.016,2019-09-03 12:57:14,70.56,62.25,5.52,,,N
20430933,BARN,0.016,2019-09-03 12:57:15,70.56,62.41,5.52,,,N
20430933,BARN,0.016,2019-09-03 12:57:16,70.56,62.55,5.51,,,N
20430933,BARN,0.016,2019-09-03 12:57:17,70.56,62.71,5.51,,,N
20430933,BARN,0.016,2019-09-03 12:57:18,70.56,62.85,5.51,,,N
20430933,BARN,0.016,2019-09-03 12:57:19,70.56,63.00,5.51,,,N
20430933,BARN,0.016,2019-09-03 12:57:20,70.56,63.14,5.50,,,N
20430933,BARN,0.016,2019-09-03 12:57:21,70.56,63.28,5.50,,,N
20430933,BARN,0.016,2019-09-03 12:57:22,70.56,63.44,5.50,,,N
20430933,BARN,0.016,2019-09-03 12:57:23,70.56,63.58,5.50,,,N
20430933,BARN,0.016,2019-09-03 12:57:24,70.56,63.72,5.49,,,N
20430933,BARN,0.016,2019-09-03 12:57:25,70.56,63.86,5.49,,,N
20430933,BARN,0.016,2019-09-03 12:57:26,70.56,64.00,5.49,,,N
20430933,BARN,0.016,2019-09-03 12:57:27,70.56,64.14,5.49,,,N
20430933,BARN,0.016,2019-09-03 12:57:28,70.56,64.28,5.48,,,N
20430933,BARN,0.016,2019-09-03 12:57:29,70.56,64.42,5.48,,,N
20430933,BARN,0.016,2019-09-03 12:57:30,70.56,64.56,5.48,,,N
20430933,BARN,0.016,2019-09-03 12:57:31,70.56,64.72,5.47,,,N
20430933,BARN,0.016,2019-09-03 12:57:32,70.56,64.85,5.47,,,N
20430933,BARN,0.016,2019-09-03 12:57:33,70.56,64.99,5.47,,,N
20430933,BARN,0.016,2019-09-03 12:57:34,70.56,65.11,5.47,,,N
20430933,BARN,0.016,2019-09-03 12:57:35,70.56,65.25,5.47,,,N
20430933,BARN,0.016,2019-09-03 12:57:36,70.56,65.39,5.46,,,N
20430933,BARN,0.016,2019-09-03 12:57:37,70.56,65.52,5.46,,,N
20430933,BARN,0.016,2019-09-03 12:57:38,70.56,65.66,5.46,,,N
20430933,BARN,0.016,2019-09-03 12:57:39,70.56,65.80,5.46,,,N
20430933,BARN,0.016,2019-09-03 12:57:40,70.56,65.92,5.45,,,N
20430933,BARN,0.016,2019-09-03 12:57:41,70.56,66.05,5.45,,,N
20430933,BARN,0.016,2019-09-03 12:57:42,70.56,66.19,5.45,,,N
20430933,BARN,0.016,2019-09-03 12:57:43,70.56,66.33,5.45,,,N
20430933,BARN,0.016,2019-09-03 12:57:44,70.56,66.46,5.44,,,N
20430933,BARN,0.016,2019-09-03 12:57:45,70.56,66.60,5.44,,,N
20430933,BARN,0.016,2019-09-03 12:57:46,70.56,66.72,5.44,,,N
20430933,BARN,0.016,2019-09-03 12:57:47,70.56,66.85,5.44,,,N
20430933,BARN,0.016,2019-09-03 12:57:48,70.56,66.97,5.43,,,N
20430933,BARN,0.016,2019-09-03 12:57:49,70.56,67.11,5.43,,,N
20430933,BARN,0.016,2019-09-03 12:57:50,70.56,67.24,5.43,,,N
20430933,BARN,0.016,2019-09-03 12:57:51,70.56,67.36,5.43,,,N
20430933,BARN,0.016,2019-09-03 12:57:52,70.56,67.49,5.42,,,N
20430933,BARN,0.016,2019-09-03 12:57:53,70.56,67.63,5.42,,,N
20430933,BARN,0.016,2019-09-03 12:57:54,70.56,67.75,5.42,,,N
20430933,BARN,0.016,2019-09-03 12:57:55,70.56,67.88,5.42,,,N
20430933,BARN,0.016,2019-09-03 12:57:56,70.56,68.00,5.41,,,N
20430933,BARN,0.016,2019-09-03 12:57:57,70.56,68.13,5.41,,,N
20430933,BARN,0.016,2019-09-03 12:57:58,70.56,68.25,5.41,,,N
20430933,BARN,0.016,2019-09-03 12:57:59,70.56,68.38,5.41,,,N
20430933,BARN,0.016,2019-09-03 12:58:00,70.56,68.50,5.41,,,N
20430933,BARN,0.016,2019-09-03 12:58:01,70.56,68.63,5.40,,,N
20430933,BARN,0.016,2019-09-03 12:58:02,70.56,68.75,5.40,,,N
20430933,BARN,0.016,2019-09-03 12:58:03,70.56,68.86,5.40,,,N
20430933,BARN,0.016,2019-09-03 12:58:04,70.56,68.97,5.40,,,N
20430933,BARN,0.016,2019-09-03 12:58:05,70.56,69.11,5.39,,,N
20430933,BARN,0.016,2019-09-03 12:58:06,70.56,69.24,5.39,,,N
20430933,BARN,0.016,2019-09-03 12:58:07,70.56,69.36,5.39,,,N
20430933,BARN,0.016,2019-09-03 12:58:08,70.56,69.47,5.39,,,N
20430933,BARN,0.016,2019-09-03 12:58:09,70.56,69.60,5.39,,,N
20430933,BARN,0.016,2019-09-03 12:58:10,70.56,69.71,5.38,,,N
20430933,BARN,0.016,2019-09-03 12:58:11,70.56,69.83,5.38,,,N
20430933,BARN,0.016,2019-09-03 12:58:12,70.56,69.94,5.38,,,N
20430933,BARN,0.016,2019-09-03 12:58:13,70.56,70.06,5.38,,,N
20430933,BARN,0.016,2019-09-03 12:58:14,70.56,70.19,5.37,,,N
20430933,BARN,0.016,2019-09-03 12:58:15,70.56,70.30,5.37,,,N
20430933,BARN,0.016,2019-09-03 12:58:16,70.56,70.41,5.37,,,N
20430933,BARN,0.016,2019-09-03 12:58:17,70.56,72.06,5.34,,,N
20430933,BARN,0.016,2019-09-03 12:58:18,70.56,73.49,5.31,,,N
20430933,BARN,0.016,2019-09-03 12:58:19,70.56,74.41,5.30,,,N
20430933,BARN,0.016,2019-09-03 12:58:20,70.52,75.16,5.28,,,N
20430933,BARN,0.016,2019-09-03 12:58:21,70.48,75.75,5.27,,,N
20430933,BARN,0.016,2019-09-03 12:58:22,70.48,76.19,5.26,,,N
20430933,BARN,0.016,2019-09-03 12:58:23,70.48,76.02,5.27,,,N
20430933,BARN,0.016,2019-09-03 12:58:24,70.56,75.96,5.27,,,N
20430933,BARN,0.016,2019-09-03 12:58:25,70.74,76.39,5.26,,,N
20430933,BARN,0.016,2019-09-03 12:58:26,70.74,76.63,5.26,,,N
20430933,BARN,0.016,2019-09-03 12:58:27,70.74,76.89,5.25,,,N
20430933,BARN,0.016,2019-09-03 12:58:28,70.69,77.14,5.25,,,N
20430933,BARN,0.016,2019-09-03 12:58:29,70.65,77.42,5.24,,,N
20430933,BARN,0.016,2019-09-03 12:58:30,70.65,77.66,5.24,,,N
20430933,BARN,0.016,2019-09-03 12:58:31,70.61,77.88,5.23,,,N
20430933,BARN,0.016,2019-09-03 12:58:32,70.56,81.69,5.16,,,N
20430933,BARN,0.016,2019-09-03 12:58:33,70.56,89.60,5.02,,,N
20430933,BARN,0.016,2019-09-03 12:58:34,70.52,91.46,4.99,,,N
20430933,BARN,0.016,2019-09-03 12:58:35,70.52,93.16,4.96,,,N
20430933,BARN,0.016,2019-09-03 12:58:36,70.52,92.94,4.96,,,N
20430933,BARN,0.016,2019-09-03 12:58:37,70.52,90.58,5.00,,,N
20430933,BARN,0.016,2019-09-03 12:58:38,70.48,92.50,4.97,,,N
20430933,BARN,0.016,2019-09-03 12:58:39,70.48,94.49,4.93,,,N
20430933,BARN,0.016,2019-09-03 12:58:40,70.48,95.64,4.91,,,N
20430933,BARN,0.016,2019-09-03 12:58:41,70.48,94.36,4.93,,,N
20430933,BARN,0.016,2019-09-03 12:58:42,70.48,95.77,4.91,,,N
20430933,BARN,0.016,2019-09-03 12:58:43,70.48,96.11,4.90,,,N
20430933,BARN,0.016,2019-09-03 12:58:44,70.44,96.58,4.89,,,N
20430933,BARN,0.016,2019-09-03 12:58:45,70.44,93.77,4.94,,,N
20430933,BARN,0.016,2019-09-03 12:58:46,70.44,97.14,4.88,,,N
20430933,BARN,0.016,2019-09-03 12:58:47,70.44,97.53,4.87,,,N
20430933,BARN,0.016,2019-09-03 12:58:48,70.44,97.66,4.87,,,N
20430933,BARN,0.016,2019-09-03 12:58:49,70.44,97.63,4.87,,,N
20430933,BARN,0.016,2019-09-03 12:58:50,70.44,98.19,4.86,,,N
20430933,BARN,0.016,2019-09-03 12:58:51,70.44,98.63,4.85,,,N
20430933,BARN,0.016,2019-09-03 12:58:52,70.44,98.94,4.85,,,N
20430933,BARN,0.016,2019-09-03 12:58:53,70.44,98.96,4.85,,,N
20430933,BARN,0.016,2019-09-03 12:58:54,70.44,99.88,4.83,,,N
20430933,BARN,0.016,2019-09-03 12:58:55,70.44,100.39,4.82,,,N
20430933,BARN,0.016,2019-09-03 12:58:56,70.44,98.89,4.85,,,N
20430933,BARN,0.016,2019-09-03 12:58:57,70.44,99.60,4.84,,,N
20430933,BARN,0.016,2019-09-03 12:58:58,70.44,100.46,4.82,,,N
20430933,BARN,0.016,2019-09-03 12:58:59,70.44,100.71,4.82,,,N
20430933,BARN,0.016,2019-09-03 12:59:00,70.44,101.00,4.81,,,N
20430933,BARN,0.016,2019-09-03 12:59:01,70.44,101.27,4.81,,,N
20430933,BARN,0.016,2019-09-03 12:59:02,70.44,101.50,4.80,,,N
20430933,BARN,0.016,2019-09-03 12:59:03,70.48,101.72,4.80,,,N
20430933,BARN,0.016,2019-09-03 12:59:04,70.48,101.92,4.79,,,N
20430933,BARN,0.016,2019-09-03 12:59:05,70.48,102.13,4.79,,,N
20430933,BARN,0.016,2019-09-03 12:59:06,70.48,102.33,4.79,,,N
20430933,BARN,0.016,2019-09-03 12:59:07,70.48,102.53,4.78,,,N
20430933,BARN,0.016,2019-09-03 12:59:08,70.48,102.72,4.78,,,N
20430933,BARN,0.016,2019-09-03 12:59:09,70.48,102.89,4.78,,,N
20430933,BARN,0.016,2019-09-03 12:59:10,70.48,103.08,4.77,,,N
20430933,BARN,0.016,2019-09-03 12:59:11,70.48,103.27,4.77,,,N
20430933,BARN,0.016,2019-09-03 12:59:12,70.48,103.44,4.77,,,N
20430933,BARN,0.016,2019-09-03 12:59:13,70.48,103.60,4.76,,,N
20430933,BARN,0.016,2019-09-03 12:59:14,70.48,103.77,4.76,,,N
20430933,BARN,0.016,2019-09-03 12:59:15,70.48,103.94,4.76,,,N
20430933,BARN,0.016,2019-09-03 12:59:16,70.48,104.11,4.75,,,N
20430933,BARN,0.016,2019-09-03 12:59:17,70.48,104.27,4.75,,,N
20430933,BARN,0.016,2019-09-03 12:59:18,70.48,104.43,4.75,,,N
20430933,BARN,0.016,2019-09-03 12:59:19,70.48,104.58,4.75,,,N
20430933,BARN,0.016,2019-09-03 12:59:20,70.48,104.74,4.74,,,N
20430933,BARN,0.016,2019-09-03 12:59:21,70.48,104.91,4.74,,,N
20430933,BARN,0.016,2019-09-03 12:59:22,70.52,105.05,4.74,,,N
20430933,BARN,0.016,2019-09-03 12:59:23,70.52,105.21,4.73,,,N
20430933,BARN,0.016,2019-09-03 12:59:24,70.52,105.36,4.73,,,N
20430933,BARN,0.016,2019-09-03 12:59:25,70.52,105.52,4.73,,,N
20430933,BARN,0.016,2019-09-03 12:59:26,70.52,105.66,4.73,,,N
20430933,BARN,0.016,2019-09-03 12:59:27,70.52,105.83,4.72,,,N
20430933,BARN,0.016,2019-09-03 12:59:28,70.52,105.97,4.72,,,N
20430933,BARN,0.016,2019-09-03 12:59:29,70.52,106.11,4.72,,,N
20430933,BARN,0.016,2019-09-03 12:59:30,70.52,106.27,4.72,,,N
20430933,BARN,0.016,2019-09-03 12:59:31,70.52,106.41,4.71,,,N
20430933,BARN,0.016,2019-09-03 12:59:32,70.52,106.57,4.71,,,N
20430933,BARN,0.016,2019-09-03 12:59:33,70.52,106.71,4.71,,,N
20430933,BARN,0.016,2019-09-03 12:59:34,70.52,106.85,4.70,,,N
20430933,BARN,0.016,2019-09-03 12:59:35,70.52,106.99,4.70,,,N
20430933,BARN,0.016,2019-09-03 12:59:36,70.52,107.14,4.70,,,N
20430933,BARN,0.016,2019-09-03 12:59:37,70.56,107.27,4.70,,,N
20430933,BARN,0.016,2019-09-03 12:59:38,70.56,107.41,4.69,,,N
20430933,BARN,0.016,2019-09-03 12:59:39,70.56,107.55,4.69,,,N
20430933,BARN,0.016,2019-09-03 12:59:40,70.56,107.69,4.69,,,N
20430933,BARN,0.016,2019-09-03 12:59:41,70.56,107.83,4.69,,,N
20430933,BARN,0.016,2019-09-03 12:59:42,70.56,107.97,4.68,,,N
20430933,BARN,0.016,2019-09-03 12:59:43,70.56,108.11,4.68,,,N
20430933,BARN,0.016,2019-09-03 12:59:44,70.56,108.25,4.68,,,N
20430933,BARN,0.016,2019-09-03 12:59:45,70.56,108.38,4.68,,,N
20430933,BARN,0.016,2019-09-03 12:59:46,70.56,108.52,4.67,,,N
20430933,BARN,0.016,2019-09-03 12:59:47,70.56,108.66,4.67,,,N
20430933,BARN,0.016,2019-09-03 12:59:48,70.56,108.80,4.67,,,N
20430933,BARN,0.016,2019-09-03 12:59:49,70.56,108.93,4.67,,,N
20430933,BARN,0.016,2019-09-03 12:59:50,70.56,109.07,4.66,,,N
20430933,BARN,0.016,2019-09-03 12:59:51,70.61,109.19,4.66,,,N
