"","JarID","FemaleID","CrossID","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaeMorphID","LarvaeMorphNotes","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","BarcodeJar","BarcodeJarNotes","JarSeatable","JarTrt","Larvae","AbnormalCount","BlockID.x","CrossType","FertNormalCount","FertQGNotes","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PersonFert","SedgewickAreauL","TimeFertCount","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","Key","CrossNotes","DateCross","DateMethFreeze","LarvaeDNAAgeHours","MaleID","QGMeth","TimeCross","TimeMethFreeze","AdultID","BlockID.y","DateSampGonadMantle","GameteSample","GameteSampleID","GonadAmount","GonadDNA","GonadDNAID","MantleDNA","MantleDNAID","Ooze","ParentIDNotes","ParentTrt","Sex","SpermActivity","TimeGametesStripped","TimeSampGonad","AccTankID","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultSampleNotes","AdultTotalWeight","AdultTrt","AdultWidth","TrtTankID","TrtTankOrder","EggAreaPix2","EggAreauM2","EggCenterXPix","EggCenterYPix","EggCompactness","EggDiameteruM","EggEccentricity","EggEulerNumber","EggExtent","EggFormFactor","EggLocationCenterXPix","EggLocationCenterYPix","EggMajorAxisLengthPix","EggMaxFeretDiameterPix","EggMaxRadiusPix","EggMeanRadiusPix","EggMedianRadiusPix","EggMinFeretDiameterPix","EggMinorAxisLengthPix","EggObjectNumber","EggOrientation","EggPerimeterPix","EggSolidity","BottleChemistry","BottleID","DateFilter","DateFixed","JarATCorr","JarATRaw","JarATRecal","JarCalcpH","JarDICCorr","JarDICFromAT","JarDICRaw","JarOmegaArg","JarOmegaCalcite","JarpCO2","JarpH","JarTemp","LarvaeWCNotes","mV1","mV2","mV3","pHBatch","Recalculated","TimeFilter","TimeFixed","TubeID"
"DateSampGonadMantle",-0.0153118603367602,0.139333413463651,0.112750713623206,-0.169827932447392,-0.183761361585893,0.187175919871077,-0.149280927656689,-0.175341913568915,0.0882493722148176,0.0225985368741956,-0.0255597268244908,0.0414594929526838,-0.133666363516154,-0.185974373576409,-0.165796718173866,-0.159916146995925,-0.184266627644297,-0.171272820926237,-0.015360344146242,NA,-0.156017187052922,-0.181503710581926,0.0294389159729569,0.0600071306259126,-0.0175446785405376,-0.0499578845299021,0.00786700752700896,0.469321665196214,NA,-0.149940026156232,1,0.178267564073582,0.113950774605509,-0.0245472945868105,0.143116832437493,-0.157105194638459,0.0922144654470434,NA,-0.0243632205397591,-0.187163442566968,0.0718902305531841,-0.411009533122631,-0.15710510930693,-0.154975662126242,0.0922144653621413,0.00267747319252377,NA,-0.232285113338398,1,0.930304275779065,NA,0.211929035319447,-0.143116832437493,NA,NA,0.836067485505604,1,1,NA,-0.89816449072144,NA,NA,0.830710474127184,NA,0.836067485505604,NA,0.249904819230268,0.178267564073582,NA,NA,NA,NA,0.148431435217815,-0.0166421837387988,1,1,1,-0.134460847236265,NA,-0.113890859381843,0.178267564073582,-0.319391696844531,-0.0689004227050814,-0.109332778774649,0.153659302313308,0.153659302395793,0.0568103264003899,-0.571028589595216,0.33637111219007,0.267956269534086,0.355803787313783,NA,-0.156473581353916,-0.193168753502951,0.0543125502344232,-0.57831276161283,0.263149859483833,0.267956269563092,0.0716529815848123,0.123230104913408,0.132903989158343,0.0863175637419986,0.0934346596683274,NA,0.10273659407358,0.16538214062471,-0.0197272260384132,0.0435503772424238,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164143498388659,0.0576010211472068,0.0851470443420914,0.1751179825957,0.175200388206215,0.174340394576493,-0.350626943293458,NA,-0.100192924775982,-0.571523351192663,-0.0157550712578656
"GameteSample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GameteSampleID",0.013729571084752,-0.0349375394410012,-0.0097988564323494,0.134448502864023,0.147631620644575,-0.176853234762897,0.115327195955547,0.139627458167029,-0.087875074975834,-0.0263060428615114,0.0260748249171244,-0.0347616708816993,0.0993708258815812,0.150060406142381,0.13041426908743,0.124878972627479,0.149481128781452,0.136222507473682,0.0137667463838976,NA,0.120606679149975,0.144237804464314,-0.0338622196039716,-0.0580705064845306,0.015666670029738,0.073572113982389,-0.00566148038870103,-0.421383332653803,NA,0.205595813220726,-0.89816449072144,-0.0484710171308303,-0.0670716735932113,-0.0317134219288146,-0.209347247886927,0.138988924781552,-0.187559556804741,NA,-0.015227575593331,0.176843826394993,-0.184105690331966,0.313584012621385,0.138988887745145,0.137402294332773,-0.187559556698994,0.0149250978714466,NA,0.228029865715004,-0.89816449072144,-0.829198671275975,NA,-0.0899077412659849,0.209347247886927,NA,NA,-0.619979303887562,-0.89816449072144,-0.89816449072144,NA,1,NA,NA,-0.615899676184496,NA,-0.619979303887562,NA,-0.13248432909831,-0.0484710171308303,NA,NA,NA,NA,-0.0194821703202812,0.0502727938919504,-0.89816449072144,-0.89816449072144,-0.89816449072144,0.234130633508232,NA,0.145931853134802,-0.0484710171308303,0.434564295667844,0.110480163252643,0.183392100871403,-0.204436319545657,-0.204436319714878,-0.14586432470062,0.581069859530876,-0.296372412168039,-0.290414412087915,-0.312384461008542,NA,0.165593790145151,0.183772710975794,-0.141341725775552,0.590578665696164,-0.278232840258434,-0.290414411991714,-0.09682664703191,-0.142031994783363,-0.16815747211887,-0.10693589513774,-0.0976533004765442,NA,-0.131804748301593,-0.200482120916549,0.0452649495610758,-0.0724592959538055,NA,-0.89816449072144,-0.89816449072144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116373124102465,-0.0861933292241795,-0.0438261521867805,-0.148645022059516,-0.148924122230424,-0.148357375286649,0.314182954701131,NA,0.0844319934689496,0.507661314170465,0.0140593055937565
"GonadAmount",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GonadDNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GonadDNAID",0.000406597177965099,0.0335591268911114,0.0240584526253717,-0.10371434556386,-0.109882618111774,0.129581919109987,-0.0897598513949877,-0.1021583981839,0.0538807172657543,0.00762153834397709,-0.00678060158577966,0.03422825098886,-0.0811332041370901,-0.113932621278148,-0.101649958798712,-0.0974230880165297,-0.112210191410057,-0.104197067824162,0.000352215499361384,NA,-0.0957450710433545,-0.108239873632887,0.00887107346789871,0.0582342778352491,-0.00110513815456228,0.00441113093161308,0.0042632188811324,0.390112519755129,NA,-0.0479583707045242,0.830710474127184,0.0811243000192617,0.0230106828653472,-0.0322546343442515,0.136489799458525,-0.189409172618534,0.0120171127184588,NA,-0.0303064669613316,-0.10240747703954,-0.0172687493660254,-0.409687290270453,-0.189409039224183,-0.189062889868526,0.0120171126873964,-0.0184099406754328,NA,-0.221058732741835,0.830710474127184,0.771269478817502,NA,0.139846562690325,-0.136489799458525,NA,NA,0.999479999624271,0.830710474127184,0.830710474127184,NA,-0.615899676184496,NA,NA,1,NA,0.999479999624271,NA,0.319598563148712,0.0811243000192617,NA,NA,NA,NA,0.11335167673259,0.092801888264408,0.830710474127184,0.830710474127184,0.830710474127184,0.0389576075359165,NA,-0.00287900691125506,0.0811243000192617,-0.13524613204195,0.0427337584502909,-0.00928178137025447,0.243282386647605,0.243282386667349,0.0225269250288337,-0.288296409278036,0.138277227298698,0.285355474780035,0.154588987247121,NA,0.082511357594092,-0.119474930490736,0.0241879220324565,-0.290057835732854,0.294640646011589,0.285355474900069,0.257783790556257,0.266561998812381,0.253770415212895,0.269082727412144,0.295973895766683,NA,0.0358374701428176,0.262114218939746,-0.00845850178094948,0.00973858735916709,NA,0.830710474127184,0.830710474127184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17478434856149,0.0209944686184956,0.0755648285817422,0.160438166366099,0.160176462169149,0.159377924416225,-0.28824975046113,NA,-0.0779612673792985,-0.471900378441775,0.000381908821797533
"MantleDNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MantleDNAID",0.000208008636835435,0.0305652304408951,0.02105552230974,-0.105928974467254,-0.111890556743901,0.131155849171846,-0.0921277427438387,-0.104260210162255,0.054931743317433,0.00812414424183852,-0.00730019223784883,0.0355067362827967,-0.0832548738626585,-0.116533537644462,-0.104032474136513,-0.0997687904218595,-0.114829434604738,-0.106648328540622,0.000152925424208888,NA,-0.0980494642566008,-0.110283841605585,0.00757381623655885,0.0580243460235592,-0.00130887073522186,0.00523285811623864,0.00461468993076724,0.392631426228013,NA,-0.0509945474810087,0.836067485505604,0.0811023190919736,0.0268072680643106,-0.0355901005558507,0.135785238041256,-0.191594887629349,0.0112560704955413,NA,-0.0286830363679565,-0.110977372376081,-0.0172770204726672,-0.413746282739347,-0.191594751701423,-0.191169274870634,0.0112560704606007,-0.0212289052505867,NA,-0.221591016698166,0.836067485505604,0.776367855524246,NA,0.141024322414579,-0.135785238041256,NA,NA,1,0.836067485505604,0.836067485505604,NA,-0.619979303887562,NA,NA,0.999479999624271,NA,1,NA,0.311740974846031,0.0811023190919736,NA,NA,NA,NA,0.115601611119168,0.0977744723307314,0.836067485505604,0.836067485505605,0.836067485505604,0.0382917604008886,NA,-0.00279365015229211,0.0811023190919737,-0.126170828864515,0.0347264186652587,-0.0180227962834708,0.245383425793259,0.245383425816126,0.0162956980001118,-0.291254911302821,0.151189069054213,0.291039190700435,0.166381697807466,NA,0.0751890445577941,-0.125303283711034,0.0180112223814393,-0.293064370996844,0.300330496748668,0.291039190820437,0.254705867403662,0.266590142561847,0.254490826185016,0.266295424994658,0.291852995765654,NA,0.0444657456425492,0.264041207915364,-0.010706984775367,0.00982126245915573,NA,0.836067485505604,0.836067485505604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176626435310742,0.0216302635158888,0.0745158439151195,0.161834836562646,0.16157340644031,0.160732917363435,-0.290443748537162,NA,-0.0784734659769605,-0.474979353976471,0.000187759916697017
"Ooze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ParentIDNotes",-0.00727290568998375,0.178479337769225,0.175926587958948,0.0219919991341125,0.0218486742120894,0.0167880487172923,0.0206034932862618,0.0198445086706375,-0.00677478887336285,0.00638257832012219,-0.0256128296072275,-0.00972062995711198,0.0202258639116767,0.0196418204217678,0.0195852889584014,0.0201389083243282,0.0222762869070828,0.0236777101110707,-0.00734790313349099,NA,0.0229774132987094,0.0224354415310418,0.00735692697455684,-0.00837905138457649,-0.00759995593539117,-0.0124847161025718,0.000512483592257414,0.117285745901708,NA,-0.0498675731558266,0.249904819230268,0.149868463865941,-0.108823575394653,-0.0416357561593221,-0.0140517128641387,-0.0839107106500203,0.178519699923128,NA,-0.0778042405273776,-0.0121201979402307,0.0973915816601208,-0.128817241392826,-0.0839106968338056,-0.0840794530198042,0.178519699983354,0.0267002622096553,NA,-0.0857384903693151,0.249904819230268,0.236464435278331,NA,0.0970509269377639,0.0140517128641387,NA,NA,0.311740974846031,0.249904819230268,0.249904819230268,NA,-0.13248432909831,NA,NA,0.319598563148712,NA,0.311740974846031,NA,1,0.149868463865941,NA,NA,NA,NA,0.150158987484513,0.0416117638135688,0.249904819230268,0.249904819230268,0.249904819230268,0.336719355361757,NA,-0.121320995543652,0.149868463865941,-0.211546329297347,0.115977464795905,0.142780843626844,0.365049061020408,0.365049060804055,-0.0878897973179417,-0.190951520202877,-0.0166923051919711,0.298580908969019,0.023826236579672,NA,-0.0927096620189337,0.0207782323006171,-0.090342272020169,-0.197113734109989,0.292856531142716,0.298580909032519,0.371631507223813,0.375032812348094,0.379974390563253,0.368710344728401,0.372501450852241,NA,-0.139929978486474,0.344825732399871,0.103580158237498,-0.0330320861884283,NA,0.249904819230268,0.249904819230268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0121280093960593,-0.0319325814229774,0.0674866560932766,0.0457607086022526,0.0455296909057974,0.0444067298897912,-0.0840437827482828,NA,-0.0351876069662658,-0.158253484196014,-0.00715282028909895
"ParentTrt",0.0098889630244566,0.887157146718214,0.859224863196566,-0.01252599337274,-0.0116967090671401,0.0539396123194706,-0.00203115739025536,-0.00162576593258208,0.049847077264758,-0.00923412237580832,-0.000512343344088331,0.00963243538453617,-0.00256989611031465,-0.0179274067676426,-0.0130404358815652,-0.0116727775666831,-0.0169217800945194,-0.0213451054260511,0.00983683771230836,NA,-0.0125765514162,-0.0129123563605009,6.44483870035339e-05,0.0475323954611764,0.00796709532110667,-5.53812598203725e-05,0.00996934752313472,0.0830722056205747,NA,-0.284526837215235,0.178267564073582,1,-0.131561124232098,0.0522371247598532,-0.0937603048811397,-0.274284570270272,0.166574967433604,NA,-0.211926893239038,-0.232651284268423,0.0845854894274702,-0.0238005748495583,-0.274284661823734,-0.271611623897606,0.16657496747615,0.280240119559747,NA,-0.0169925541104337,0.178267564073582,0.17570474812358,NA,0.923959688875912,0.0937603048811397,NA,NA,0.0811023190919736,0.178267564073582,0.178267564073582,NA,-0.0484710171308303,NA,NA,0.0811243000192617,NA,0.0811023190919736,NA,0.149868463865941,1,NA,NA,NA,NA,0.889928475918436,0.0322004308891004,0.178267564073582,0.178267564073582,0.178267564073582,0.020866624250141,NA,0.005828146402887,1,0.158446366526696,-0.257087318466947,0.0349122610499462,-0.362981232369663,-0.362981232571586,0.235856297179462,-0.281738343643094,0.362720152089394,-0.189236509696244,0.304699071828728,NA,-0.30745384748264,-0.0358849507557547,0.248083793061118,-0.278933818595823,-0.184969374427789,-0.189236509852639,-0.539594309546291,-0.424161606717021,-0.396430625780436,-0.526982261226554,-0.530270117271948,NA,-0.083250652024206,-0.351246564660508,0.127367374089976,0.0434467271473856,NA,0.178267564073582,0.178267564073582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0908839190004749,0.0312644108547309,0.0177966295186324,0.0334841523326664,0.0311530534917858,0.0337174149350184,-0.0244927753539014,NA,-0.00946509972318815,-0.0885933197341463,0.00828645493602645
"Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SpermActivity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TimeGametesStripped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TimeSampGonad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AccTankID",0.0196031671418007,0.801173702714812,0.803513949552391,-0.0115911997047083,-0.00924060602107501,0.0339534279223594,-0.00732451282508542,-0.00437975195418785,0.0327217121482997,-0.0111286622701494,0.0016181066303232,0.0165302039632094,-0.00840936773013458,-0.0175702007118831,-0.0141435511440757,-0.0132888954885288,-0.0165041227019841,-0.0190203506587565,0.0195662963319681,NA,-0.0144295579356689,-0.0121525611354604,-0.00873252983944615,0.0427873785189193,0.0175990783962968,0.0298531042391293,0.0113862876327745,0.0694027457615138,NA,-0.161021359529962,0.148431435217815,0.889928475918436,-0.212837400319656,0.0111276836986885,-0.0187937282419334,-0.294114334252992,0.241100639531054,NA,-0.16405725482042,-0.204631311519717,0.162608578149778,-0.0801592711265149,-0.294114494080721,-0.291984345137437,0.241100639576645,0.165340725674014,NA,-0.00368774383773059,0.148431435217815,0.141431357258263,NA,0.792660115932104,0.0187937282419334,NA,NA,0.115601611119168,0.148431435217815,0.148431435217815,NA,-0.0194821703202812,NA,NA,0.11335167673259,NA,0.115601611119168,NA,0.150158987484513,0.889928475918436,NA,NA,NA,NA,1,0.484519668471534,0.148431435217815,0.148431435217815,0.148431435217815,0.136234851585095,NA,0.099589313683186,0.889928475918436,0.289226081402112,-0.0568608201349173,0.208658455230596,-0.319620729544575,-0.319620729827597,0.273475535779496,-0.34759227168663,0.205437854430167,-0.205598746404093,0.156275189812182,NA,-0.249295824010095,-0.0852939159118975,0.280414264267503,-0.338643672294046,-0.2044027345839,-0.205598746443649,-0.450074168118175,-0.354029915434397,-0.336593817019831,-0.425587841911526,-0.432462579792479,NA,0.0681428927197742,-0.305165371552043,-0.00259513657624265,0.00970520828943349,NA,0.148431435217815,0.148431435217815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0882689361576796,0.0050318619268213,-0.0247177082735968,0.0284053650550236,0.0260349068627534,0.0284960024188766,-0.0153523614044782,NA,-0.000782137944210565,-0.066579092783881,0.0178653145413642
"AccTankOrder",0.023991072754632,0.0541341351031549,0.112835385279844,-0.00137622373561172,0.00218425144368661,-0.0290495286328768,-0.0121550025311748,-0.00647948243737838,-0.023899360422281,-0.0066763026092806,0.00452851336304205,0.0177491003247341,-0.0134990370285683,-0.00411871397820995,-0.00598267664142566,-0.00673292462285944,-0.00371129748719719,-0.00074152173856214,0.0240102494874736,NA,-0.00749913210730094,-0.00186534348515571,-0.0192597622140589,0.00259764022136009,0.0232854439941427,0.0655252417933189,0.00583072342164111,-0.00724222334264216,NA,0.192853785405626,-0.0166421837387988,0.0322004308891004,-0.214075680941239,-0.0758037487883516,0.13864432507696,-0.118445617361844,0.208855686941143,NA,0.0469574666408476,-0.00220657768083063,0.19410328478108,-0.130009676668852,-0.118445792007007,-0.118904631590271,0.208855686959448,-0.175166741320855,NA,0.024509797429639,-0.0166421837387988,-0.0270665331049638,NA,-0.0351079251607473,-0.13864432507696,NA,NA,0.0977744723307314,-0.0166421837387988,-0.0166421837387988,NA,0.0502727938919504,NA,NA,0.092801888264408,NA,0.0977744723307314,NA,0.0416117638135688,0.0322004308891004,NA,NA,NA,NA,0.484519668471534,1,-0.0166421837387987,-0.0166421837387988,-0.0166421837387987,0.258518885286176,NA,0.20705831962406,0.0322004308891004,0.329906362353817,0.368479643619656,0.390286448585398,-0.00422303915657326,-0.00422303938949671,0.146922267105527,-0.221339236819819,-0.245492481187542,-0.0875942481393014,-0.241943849090808,NA,0.0433853055529575,-0.118084240594148,0.138675737461508,-0.207108555046776,-0.0931575324072334,-0.0875942479260225,0.0486422476026881,0.0377152276011113,0.0227372414669047,0.0781113398083724,0.0693522518841051,NA,0.308997059440284,0.00494732697196302,-0.249972028747439,-0.062061306297166,NA,-0.0166421837387988,-0.0166421837387988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0191179403573109,-0.0489371519440221,-0.0882986693629753,-0.0019746632965871,-0.00269825323331917,-0.00222343145291013,0.0133334738727498,NA,0.0164397046649573,0.0240191344466655,0.023256346351825
"AdultDateAcclimation",-0.0153118603367602,0.139333413463651,0.112750713623206,-0.169827932447392,-0.183761361585893,0.187175919871077,-0.149280927656689,-0.175341913568915,0.0882493722148176,0.0225985368741956,-0.0255597268244908,0.0414594929526838,-0.133666363516154,-0.185974373576409,-0.165796718173866,-0.159916146995925,-0.184266627644297,-0.171272820926237,-0.015360344146242,NA,-0.156017187052922,-0.181503710581926,0.0294389159729569,0.0600071306259126,-0.0175446785405376,-0.0499578845299021,0.00786700752700896,0.469321665196214,NA,-0.149940026156232,1,0.178267564073582,0.113950774605509,-0.0245472945868105,0.143116832437493,-0.157105194638459,0.0922144654470433,NA,-0.0243632205397591,-0.187163442566968,0.0718902305531841,-0.411009533122631,-0.15710510930693,-0.154975662126242,0.0922144653621414,0.00267747319252376,NA,-0.232285113338398,1,0.930304275779065,NA,0.211929035319447,-0.143116832437493,NA,NA,0.836067485505604,1,1,NA,-0.89816449072144,NA,NA,0.830710474127184,NA,0.836067485505604,NA,0.249904819230268,0.178267564073582,NA,NA,NA,NA,0.148431435217815,-0.0166421837387987,1,1,1,-0.134460847236265,NA,-0.113890859381843,0.178267564073582,-0.319391696844531,-0.0689004227050814,-0.109332778774649,0.153659302313308,0.153659302395793,0.0568103264003899,-0.571028589595216,0.33637111219007,0.267956269534086,0.355803787313783,NA,-0.156473581353916,-0.193168753502951,0.0543125502344232,-0.57831276161283,0.263149859483833,0.267956269563092,0.0716529815848123,0.123230104913408,0.132903989158343,0.0863175637419986,0.0934346596683274,NA,0.10273659407358,0.16538214062471,-0.0197272260384132,0.0435503772424238,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164143498388659,0.0576010211472068,0.0851470443420914,0.1751179825957,0.175200388206215,0.174340394576493,-0.350626943293458,NA,-0.100192924775982,-0.571523351192663,-0.0157550712578656
